Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2020-07-23,15:00:00,3.1,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS),251.9,N deg,4,N ms-1,16,N degC
2020-07-23,16:00:00,-0.5,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),249.5,N deg,5.1,N ms-1,16.1,N degC
2020-07-23,17:00:00,0.1,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS),243.5,N deg,4.5,N ms-1,16.1,N degC
2020-07-23,18:00:00,6,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS),265.2,N deg,3.8,N ms-1,15.9,N degC
2020-07-23,19:00:00,5.2,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS),263.5,N deg,4.1,N ms-1,15.9,N degC
2020-07-23,20:00:00,1.5,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS),272.6,N deg,3.6,N ms-1,15.8,N degC
2020-07-23,21:00:00,4.8,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),284.9,N deg,2.7,N ms-1,15.6,N degC
2020-07-23,22:00:00,4.7,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS),281.1,N deg,2.7,N ms-1,15.4,N degC
2020-07-23,23:00:00,6.7,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS),280.5,N deg,2.3,N ms-1,15,N degC
2020-07-23,24:00:00,10,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS),287.9,N deg,2.1,N ms-1,14.6,N degC
2020-07-24,01:00:00,16.8,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,02:00:00,10.4,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,03:00:00,4.6,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,04:00:00,1.5,V ugm-3 (TEOM FDMS),-0.4,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,05:00:00,9.9,V ugm-3 (TEOM FDMS),0.2,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,06:00:00,No data,V ugm-3 (TEOM FDMS),1.3,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,07:00:00,1.6,V ugm-3 (TEOM FDMS),1.8,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,08:00:00,-1.5,V ugm-3 (TEOM FDMS),0.6,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,09:00:00,4.9,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,10:00:00,-2,V ugm-3 (TEOM FDMS),5.9,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,11:00:00,2,V ugm-3 (TEOM FDMS),2.7,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,12:00:00,5.3,V ugm-3 (TEOM FDMS),0.2,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,13:00:00,4.5,V ugm-3 (TEOM FDMS),3.8,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,14:00:00,3.1,V ugm-3 (TEOM FDMS),3.8,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,15:00:00,2,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,16:00:00,3.8,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,17:00:00,4,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,18:00:00,5.4,V ugm-3 (TEOM FDMS),0.9,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,19:00:00,3.3,V ugm-3 (TEOM FDMS),1.8,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,20:00:00,7.8,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,21:00:00,9,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,22:00:00,5.5,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,23:00:00,0.9,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-24,24:00:00,5,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS),No data,,No data,,No data
2020-07-25,01:00:00,7.3,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS),230.5,N deg,4.9,N ms-1,16,N degC
2020-07-25,02:00:00,2.7,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS),235.3,N deg,4.5,N ms-1,16.2,N degC
2020-07-25,03:00:00,6.8,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS),242.1,N deg,5,N ms-1,15.6,N degC
2020-07-25,04:00:00,1.9,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),249.6,N deg,3.6,N ms-1,15,N degC
2020-07-25,05:00:00,4.3,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),239.4,N deg,4,N ms-1,15.1,N degC
2020-07-25,06:00:00,6.1,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS),235.1,N deg,4.4,N ms-1,15.7,N degC
2020-07-25,07:00:00,4.7,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS),242.5,N deg,4.6,N ms-1,16.5,N degC
2020-07-25,08:00:00,2.8,V ugm-3 (TEOM FDMS),2.1,V ugm-3 (TEOM FDMS),255.1,N deg,4,N ms-1,16.3,N degC
2020-07-25,09:00:00,5,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),265,N deg,4.4,N ms-1,16.3,N degC
2020-07-25,10:00:00,1.4,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),268.6,N deg,6.3,N ms-1,18.5,N degC
2020-07-25,11:00:00,2.5,V ugm-3 (TEOM FDMS),0.6,V ugm-3 (TEOM FDMS),264,N deg,6,N ms-1,18.8,N degC
2020-07-25,12:00:00,7.4,V ugm-3 (TEOM FDMS),4.9,V ugm-3 (TEOM FDMS),262.3,N deg,6.1,N ms-1,19,N degC
2020-07-25,13:00:00,7.7,V ugm-3 (TEOM FDMS),2.6,V ugm-3 (TEOM FDMS),266.4,N deg,6.3,N ms-1,19,N degC
2020-07-25,14:00:00,4.8,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS),278.8,N deg,6,N ms-1,18.8,N degC
2020-07-25,15:00:00,5.3,V ugm-3 (TEOM FDMS),5.5,V ugm-3 (TEOM FDMS),275.6,N deg,5.6,N ms-1,18.7,N degC
2020-07-25,16:00:00,4,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),275.7,N deg,5.7,N ms-1,17.7,N degC
2020-07-25,17:00:00,6.5,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),271.8,N deg,5.8,N ms-1,17.4,N degC
2020-07-25,18:00:00,6.5,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS),276.2,N deg,5.8,N ms-1,16.6,N degC
2020-07-25,19:00:00,8,V ugm-3 (TEOM FDMS),0.6,V ugm-3 (TEOM FDMS),285.4,N deg,4.3,N ms-1,15.8,N degC
2020-07-25,20:00:00,2.4,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS),275.7,N deg,4.7,N ms-1,14.5,N degC
2020-07-25,21:00:00,10.8,V ugm-3 (TEOM FDMS),1.5,V ugm-3 (TEOM FDMS),274.6,N deg,5.4,N ms-1,14,N degC
2020-07-25,22:00:00,8.1,V ugm-3 (TEOM FDMS),1.5,V ugm-3 (TEOM FDMS),274.4,N deg,4.7,N ms-1,13.6,N degC
2020-07-25,23:00:00,11.2,V ugm-3 (TEOM FDMS),2.5,V ugm-3 (TEOM FDMS),269.5,N deg,4.5,N ms-1,13.4,N degC
2020-07-25,24:00:00,7.3,V ugm-3 (TEOM FDMS),0.6,V ugm-3 (TEOM FDMS),270.1,N deg,4.6,N ms-1,13.3,N degC
2020-07-26,01:00:00,-0.8,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS),269.6,N deg,4.5,N ms-1,12.6,N degC
2020-07-26,02:00:00,-3.1,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS),274.3,N deg,4.1,N ms-1,12.4,N degC
2020-07-26,03:00:00,6.4,V ugm-3 (TEOM FDMS),1.6,V ugm-3 (TEOM FDMS),284.2,N deg,4.4,N ms-1,12.2,N degC
2020-07-26,04:00:00,10.3,V ugm-3 (TEOM FDMS),0.3,V ugm-3 (TEOM FDMS),290.9,N deg,3.7,N ms-1,11.9,N degC
2020-07-26,05:00:00,2.6,V ugm-3 (TEOM FDMS),1.1,V ugm-3 (TEOM FDMS),292.1,N deg,3.4,N ms-1,11.4,N degC
2020-07-26,06:00:00,13.6,V ugm-3 (TEOM FDMS),1.4,V ugm-3 (TEOM FDMS),286.4,N deg,4.1,N ms-1,11.8,N degC
2020-07-26,07:00:00,19.8,V ugm-3 (TEOM FDMS),0.5,V ugm-3 (TEOM FDMS),274.2,N deg,4.9,N ms-1,13.4,N degC
2020-07-26,08:00:00,7.9,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS),272.2,N deg,6.7,N ms-1,15.1,N degC
2020-07-26,09:00:00,8.4,V ugm-3 (TEOM FDMS),2.8,V ugm-3 (TEOM FDMS),268.6,N deg,8,N ms-1,16.5,N degC
2020-07-26,10:00:00,11,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS),264.4,N deg,8.3,N ms-1,17.7,N degC
2020-07-26,11:00:00,4.7,V ugm-3 (TEOM FDMS),4.9,V ugm-3 (TEOM FDMS),262.5,N deg,8.2,N ms-1,18.3,N degC
2020-07-26,12:00:00,7.2,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS),262,N deg,8.6,N ms-1,18.7,N degC
2020-07-26,13:00:00,7.8,V ugm-3 (TEOM FDMS),5.5,V ugm-3 (TEOM FDMS),264.1,N deg,8.5,N ms-1,19,N degC
2020-07-26,14:00:00,2.6,V ugm-3 (TEOM FDMS),7.7,V ugm-3 (TEOM FDMS),275.2,N deg,6.9,N ms-1,16.5,N degC
2020-07-26,15:00:00,6.4,V ugm-3 (TEOM FDMS),5.9,V ugm-3 (TEOM FDMS),268.2,N deg,7.9,N ms-1,16.3,N degC
2020-07-26,16:00:00,9.5,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),261.4,N deg,6,N ms-1,15.5,N degC
2020-07-26,17:00:00,7.6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),262.4,N deg,7.5,N ms-1,17,N degC
2020-07-26,18:00:00,5.8,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS),258.6,N deg,5.9,N ms-1,16,N degC
2020-07-26,19:00:00,10.2,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS),247,N deg,5.1,N ms-1,15.1,N degC
2020-07-26,20:00:00,5.5,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS),243.4,N deg,5.1,N ms-1,14.6,N degC
2020-07-26,21:00:00,12.6,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS),242.8,N deg,5,N ms-1,14.3,N degC
2020-07-26,22:00:00,3.5,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS),238.2,N deg,4.4,N ms-1,14.2,N degC
2020-07-26,23:00:00,1.2,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS),220.5,N deg,4.2,N ms-1,13.8,N degC
2020-07-26,24:00:00,13,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),210.3,N deg,4.5,N ms-1,14.3,N degC
2020-07-27,01:00:00,5,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS),200.9,N deg,3.9,N ms-1,14.3,N degC
2020-07-27,02:00:00,10,V ugm-3 (TEOM FDMS),2.8,V ugm-3 (TEOM FDMS),197.1,N deg,5.3,N ms-1,14.7,N degC
2020-07-27,03:00:00,8,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS),200.1,N deg,6.4,N ms-1,14.8,N degC
2020-07-27,04:00:00,8.5,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS),192.6,N deg,8,N ms-1,14.8,N degC
2020-07-27,05:00:00,-0.2,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS),188.4,N deg,9.2,N ms-1,14.7,N degC
2020-07-27,06:00:00,0.3,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),193.4,N deg,8.9,N ms-1,15.1,N degC
2020-07-27,07:00:00,11.2,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS),198.8,N deg,9.2,N ms-1,15.5,N degC
2020-07-27,08:00:00,18.3,V ugm-3 (TEOM FDMS),-3.1,V ugm-3 (TEOM FDMS),200,N deg,9.2,N ms-1,16.1,N degC
2020-07-27,09:00:00,0.3,V ugm-3 (TEOM FDMS),0.3,V ugm-3 (TEOM FDMS),197.5,N deg,9.2,N ms-1,16.7,N degC
2020-07-27,10:00:00,3.4,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),212.3,N deg,9.1,N ms-1,17.5,N degC
2020-07-27,11:00:00,6.1,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),217.4,N deg,9.8,N ms-1,18,N degC
2020-07-27,12:00:00,No data,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS),247,N deg,8.4,N ms-1,18.8,N degC
2020-07-27,13:00:00,6.8,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS),257.6,N deg,10.9,N ms-1,20.8,N degC
2020-07-27,14:00:00,13.9,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS),257,N deg,9.3,N ms-1,18.7,N degC
2020-07-27,15:00:00,8.6,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS),259.8,N deg,9.2,N ms-1,17.5,N degC
2020-07-27,16:00:00,10.1,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS),262.8,N deg,9.1,N ms-1,16.9,N degC
2020-07-27,17:00:00,14.8,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS),267.5,N deg,7.9,N ms-1,16.4,N degC
2020-07-27,18:00:00,15.9,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),274.5,N deg,7.6,N ms-1,16.4,N degC
2020-07-27,19:00:00,4,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),276.9,N deg,6.7,N ms-1,15.9,N degC
2020-07-27,20:00:00,8.3,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS),278.5,N deg,5.7,N ms-1,14.5,N degC
2020-07-27,21:00:00,7.5,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),279.9,N deg,4.3,N ms-1,13.7,N degC
2020-07-27,22:00:00,11.5,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS),274.2,N deg,4.4,N ms-1,13.1,N degC
2020-07-27,23:00:00,11.1,V ugm-3 (TEOM FDMS),2.8,V ugm-3 (TEOM FDMS),275.5,N deg,4.1,N ms-1,12.8,N degC
2020-07-27,24:00:00,8.5,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS),270,N deg,3.9,N ms-1,12.5,N degC
2020-07-28,01:00:00,11.7,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS),280.6,N deg,4.8,N ms-1,12.1,N degC
2020-07-28,02:00:00,14.4,V ugm-3 (TEOM FDMS),4.7,V ugm-3 (TEOM FDMS),283.4,N deg,4.4,N ms-1,11.7,N degC
2020-07-28,03:00:00,10.6,V ugm-3 (TEOM FDMS),1.6,V ugm-3 (TEOM FDMS),288,N deg,4.4,N ms-1,11.4,N degC
2020-07-28,04:00:00,10,V ugm-3 (TEOM FDMS),3,V ugm-3 (TEOM FDMS),288.2,N deg,4.4,N ms-1,11,N degC
2020-07-28,05:00:00,10.4,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),289.9,N deg,4.1,N ms-1,10.5,N degC
2020-07-28,06:00:00,13,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),292.4,N deg,4.1,N ms-1,11.2,N degC
2020-07-28,07:00:00,9.8,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS),297,N deg,5.2,N ms-1,12.7,N degC
2020-07-28,08:00:00,6.6,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS),293.8,N deg,5.7,N ms-1,14.2,N degC
2020-07-28,09:00:00,5.4,V ugm-3 (TEOM FDMS),1.5,V ugm-3 (TEOM FDMS),288.6,N deg,5.9,N ms-1,15.5,N degC
2020-07-28,10:00:00,7,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),283.1,N deg,6.5,N ms-1,16.5,N degC
2020-07-28,11:00:00,10.3,V ugm-3 (TEOM FDMS),4.9,V ugm-3 (TEOM FDMS),284.7,N deg,7.2,N ms-1,17.1,N degC
2020-07-28,12:00:00,7.9,V ugm-3 (TEOM FDMS),4.1,V ugm-3 (TEOM FDMS),285.7,N deg,7.3,N ms-1,17.6,N degC
2020-07-28,13:00:00,11.6,V ugm-3 (TEOM FDMS),2.1,V ugm-3 (TEOM FDMS),288.3,N deg,6.9,N ms-1,17.1,N degC
2020-07-28,14:00:00,11,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS),288.4,N deg,7.1,N ms-1,17.5,N degC
2020-07-28,15:00:00,5.1,V ugm-3 (TEOM FDMS),3.1,V ugm-3 (TEOM FDMS),287.2,N deg,7.1,N ms-1,17.4,N degC
2020-07-28,16:00:00,9.1,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS),288.1,N deg,7,N ms-1,17.1,N degC
2020-07-28,17:00:00,10.3,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS),287.8,N deg,6.5,N ms-1,16.7,N degC
2020-07-28,18:00:00,4,V ugm-3 (TEOM FDMS),2.3,V ugm-3 (TEOM FDMS),285.7,N deg,6.2,N ms-1,15.8,N degC
2020-07-28,19:00:00,4.2,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS),283.2,N deg,5.2,N ms-1,14.6,N degC
2020-07-28,20:00:00,11.5,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS),283.6,N deg,4.4,N ms-1,13.1,N degC
2020-07-28,21:00:00,12.6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),292,N deg,3.9,N ms-1,12.2,N degC
2020-07-28,22:00:00,8.6,V ugm-3 (TEOM FDMS),5.3,V ugm-3 (TEOM FDMS),291.3,N deg,2.9,N ms-1,11.4,N degC
2020-07-28,23:00:00,7.4,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS),284.5,N deg,2.4,N ms-1,10.8,N degC
2020-07-28,24:00:00,10.3,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS),292.9,N deg,2.6,N ms-1,10.3,N degC
2020-07-29,01:00:00,10.9,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS),265.5,N deg,2.9,N ms-1,9.1,N degC
2020-07-29,02:00:00,12.1,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS),270.5,N deg,2.4,N ms-1,8.6,N degC
2020-07-29,03:00:00,8.7,V ugm-3 (TEOM FDMS),2.1,V ugm-3 (TEOM FDMS),316.5,N deg,2.4,N ms-1,8.2,N degC
2020-07-29,04:00:00,7.9,V ugm-3 (TEOM FDMS),3.5,V ugm-3 (TEOM FDMS),345.8,N deg,2.5,N ms-1,8.1,N degC
2020-07-29,05:00:00,12,V ugm-3 (TEOM FDMS),6.3,V ugm-3 (TEOM FDMS),345.3,N deg,2.5,N ms-1,7.9,N degC
2020-07-29,06:00:00,5.9,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS),346.6,N deg,2,N ms-1,8.8,N degC
2020-07-29,07:00:00,6.7,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS),35.5,N deg,0.3,N ms-1,9,N degC
2020-07-29,08:00:00,8.6,V ugm-3 (TEOM FDMS),1.9,V ugm-3 (TEOM FDMS),188.7,N deg,0.9,N ms-1,9.6,N degC
2020-07-29,09:00:00,5.1,V ugm-3 (TEOM FDMS),-0.5,V ugm-3 (TEOM FDMS),242.3,N deg,0.8,N ms-1,10.6,N degC
2020-07-29,10:00:00,9.1,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),249.5,N deg,1.6,N ms-1,12.1,N degC
2020-07-29,11:00:00,6.1,V ugm-3 (TEOM FDMS),2.2,V ugm-3 (TEOM FDMS),246.6,N deg,2.6,N ms-1,13.9,N degC
2020-07-29,12:00:00,7.2,V ugm-3 (TEOM FDMS),0.4,V ugm-3 (TEOM FDMS),254.1,N deg,3.5,N ms-1,17.2,N degC
2020-07-29,13:00:00,9.4,V ugm-3 (TEOM FDMS),4.3,V ugm-3 (TEOM FDMS),250.6,N deg,4.2,N ms-1,18.1,N degC
2020-07-29,14:00:00,8.1,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS),250.1,N deg,4.6,N ms-1,18.4,N degC
2020-07-29,15:00:00,10.4,V ugm-3 (TEOM FDMS),6.7,V ugm-3 (TEOM FDMS),255,N deg,4.1,N ms-1,18.7,N degC
2020-07-29,16:00:00,7,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS),259.6,N deg,3.1,N ms-1,18.7,N degC
2020-07-29,17:00:00,5.2,V ugm-3 (TEOM FDMS),5.6,V ugm-3 (TEOM FDMS),254.9,N deg,2.8,N ms-1,18.3,N degC
2020-07-29,18:00:00,8.6,V ugm-3 (TEOM FDMS),4.6,V ugm-3 (TEOM FDMS),267.8,N deg,2.8,N ms-1,17,N degC
2020-07-29,19:00:00,3.5,V ugm-3 (TEOM FDMS),0.5,V ugm-3 (TEOM FDMS),283.9,N deg,2.9,N ms-1,15.7,N degC
2020-07-29,20:00:00,12.9,V ugm-3 (TEOM FDMS),5.4,V ugm-3 (TEOM FDMS),297.6,N deg,2.5,N ms-1,14.9,N degC
2020-07-29,21:00:00,4.1,V ugm-3 (TEOM FDMS),1.3,V ugm-3 (TEOM FDMS),298.9,N deg,2,N ms-1,14.6,N degC
2020-07-29,22:00:00,4.2,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS),319.5,N deg,1.4,N ms-1,14.3,N degC
2020-07-29,23:00:00,5.3,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS),224,N deg,0.3,N ms-1,14.1,N degC
2020-07-29,24:00:00,1.9,V ugm-3 (TEOM FDMS),1.8,V ugm-3 (TEOM FDMS),195.4,N deg,1.5,N ms-1,14.1,N degC
2020-07-30,01:00:00,3.3,V ugm-3 (TEOM FDMS),2.4,V ugm-3 (TEOM FDMS),248.6,N deg,0.2,N ms-1,13,N degC
2020-07-30,02:00:00,11.2,V ugm-3 (TEOM FDMS),4.4,V ugm-3 (TEOM FDMS),185.2,N deg,1,N ms-1,13.2,N degC
2020-07-30,03:00:00,13.7,V ugm-3 (TEOM FDMS),5.4,V ugm-3 (TEOM FDMS),206.9,N deg,1,N ms-1,13.3,N degC
2020-07-30,04:00:00,13.8,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),168.8,N deg,2.4,N ms-1,13.1,N degC
2020-07-30,05:00:00,2.8,V ugm-3 (TEOM FDMS),1.8,V ugm-3 (TEOM FDMS),170.4,N deg,2.7,N ms-1,12.2,N degC
2020-07-30,06:00:00,11.8,V ugm-3 (TEOM FDMS),1.7,V ugm-3 (TEOM FDMS),164.8,N deg,2.8,N ms-1,13,N degC
2020-07-30,07:00:00,13.6,V ugm-3 (TEOM FDMS),7.1,V ugm-3 (TEOM FDMS),175.7,N deg,3.3,N ms-1,15,N degC
2020-07-30,08:00:00,8.7,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),178.9,N deg,3.9,N ms-1,16.1,N degC
2020-07-30,09:00:00,4.9,V ugm-3 (TEOM FDMS),4.2,V ugm-3 (TEOM FDMS),177.8,N deg,4.3,N ms-1,16.7,N degC
2020-07-30,10:00:00,6.5,V ugm-3 (TEOM FDMS),2.7,V ugm-3 (TEOM FDMS),165.5,N deg,4.6,N ms-1,17.2,N degC
2020-07-30,11:00:00,9.3,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS),160.5,N deg,4.4,N ms-1,18,N degC
2020-07-30,12:00:00,7.1,V ugm-3 (TEOM FDMS),3.3,V ugm-3 (TEOM FDMS),159.1,N deg,3.7,N ms-1,19.5,N degC
2020-07-30,13:00:00,8.2,V ugm-3 (TEOM FDMS),6.9,V ugm-3 (TEOM FDMS),148.1,N deg,3.4,N ms-1,20.7,N degC
2020-07-30,14:00:00,7.3,V ugm-3 (TEOM FDMS),6.9,V ugm-3 (TEOM FDMS),154.7,N deg,3.8,N ms-1,21.7,N degC
2020-07-30,15:00:00,7.9,V ugm-3 (TEOM FDMS),6.1,V ugm-3 (TEOM FDMS),163.8,N deg,4.1,N ms-1,22.1,N degC
2020-07-30,16:00:00,8.5,V ugm-3 (TEOM FDMS),4.5,V ugm-3 (TEOM FDMS),166.4,N deg,3.9,N ms-1,22.1,N degC
2020-07-30,17:00:00,7.6,V ugm-3 (TEOM FDMS),4,V ugm-3 (TEOM FDMS),162.9,N deg,3.6,N ms-1,21.9,N degC
2020-07-30,18:00:00,5.6,V ugm-3 (TEOM FDMS),3.9,V ugm-3 (TEOM FDMS),153.3,N deg,3.1,N ms-1,21.1,N degC
2020-07-30,19:00:00,8,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),136.5,N deg,3.1,N ms-1,19.6,N degC
2020-07-30,20:00:00,5.2,V ugm-3 (TEOM FDMS),3.7,V ugm-3 (TEOM FDMS),117.6,N deg,3.2,N ms-1,17.5,N degC
2020-07-30,21:00:00,10.4,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (TEOM FDMS),110.9,N deg,2.9,N ms-1,16.2,N degC
2020-07-30,22:00:00,12.5,V ugm-3 (TEOM FDMS),6.4,V ugm-3 (TEOM FDMS),87.5,N deg,2.8,N ms-1,15.2,N degC
2020-07-30,23:00:00,12.2,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS),85.9,N deg,3.3,N ms-1,14.5,N degC
2020-07-30,24:00:00,19.4,V ugm-3 (TEOM FDMS),11.9,V ugm-3 (TEOM FDMS),81.7,N deg,2.9,N ms-1,13.8,N degC
