Date,Time,"Nitrogen dioxide",Status,"Carbon monoxide",Status,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status,"Modelled Wind Direction",Status,"Modelled Wind Speed",Status,"Modelled Temperature",Status
2020-08-24,03:00:00,10.48742,P ugm-3,0.141276,P mgm-3,9.7,N ugm-3 (TEOM FDMS),-0.1,P ugm-3 (TEOM FDMS),273.2,N deg,3,N ms-1,13.5,N degC
2020-08-24,04:00:00,26.87104,P ugm-3,0.310117,P mgm-3,7.8,N ugm-3 (TEOM FDMS),3.3,P ugm-3 (TEOM FDMS),274.3,N deg,2.3,N ms-1,13.3,N degC
2020-08-24,05:00:00,23.91428,P ugm-3,0.265322,P mgm-3,10.5,N ugm-3 (TEOM FDMS),5.8,N ugm-3 (TEOM FDMS),289.2,N deg,1.6,N ms-1,13.2,N degC
2020-08-24,06:00:00,33.72357,P ugm-3,0.206744,P mgm-3,20.3,N ugm-3 (TEOM FDMS),12.6,N ugm-3 (TEOM FDMS),298.5,N deg,0.8,N ms-1,13.4,N degC
2020-08-24,07:00:00,27.88133,P ugm-3,0.175732,P mgm-3,8.9,N ugm-3 (TEOM FDMS),3.8,P ugm-3 (TEOM FDMS),131,N deg,0.1,N ms-1,13.4,N degC
2020-08-24,08:00:00,20.03031,P ugm-3,0.155059,P mgm-3,8.2,N ugm-3 (TEOM FDMS),4.8,P ugm-3 (TEOM FDMS),136.5,N deg,0.6,N ms-1,14.5,N degC
2020-08-24,09:00:00,23.32681,P ugm-3,0.124047,P mgm-3,4.2,P ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS),233.4,N deg,2.2,N ms-1,16.1,N degC
2020-08-24,10:00:00,17.55097,P ugm-3,0.11371,P mgm-3,3.7,P ugm-3 (TEOM FDMS),-0.6,P ugm-3 (TEOM FDMS),261.9,N deg,5.7,N ms-1,18.1,N degC
2020-08-24,11:00:00,9.67713,P ugm-3,0.068915,P mgm-3,4.4,P ugm-3 (TEOM FDMS),6,N ugm-3 (TEOM FDMS),265.9,N deg,7.1,N ms-1,19.1,N degC
2020-08-24,12:00:00,7.97696,P ugm-3,0.075807,P mgm-3,5,P ugm-3 (TEOM FDMS),2.8,P ugm-3 (TEOM FDMS),271.4,N deg,6.8,N ms-1,19.6,N degC
2020-08-24,13:00:00,7.32237,P ugm-3,0.048241,P mgm-3,2.4,P ugm-3 (TEOM FDMS),2.9,P ugm-3 (TEOM FDMS),273.4,N deg,6.3,N ms-1,20,N degC
2020-08-24,14:00:00,6.36538,P ugm-3,0.041349,P mgm-3,4.2,P ugm-3 (TEOM FDMS),2.5,P ugm-3 (TEOM FDMS),273.6,N deg,5.8,N ms-1,20.2,N degC
2020-08-24,15:00:00,8.3444,P ugm-3,0.099927,P mgm-3,6,N ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS),277.7,N deg,5.3,N ms-1,20.2,N degC
2020-08-24,16:00:00,7.7756,P ugm-3,0.093035,P mgm-3,3.1,P ugm-3 (TEOM FDMS),4.6,P ugm-3 (TEOM FDMS),279,N deg,4.7,N ms-1,19.6,N degC
2020-08-24,17:00:00,6.37783,P ugm-3,0.065469,P mgm-3,2.8,P ugm-3 (TEOM FDMS),1.6,P ugm-3 (TEOM FDMS),283.4,N deg,4,N ms-1,18.5,N degC
2020-08-24,18:00:00,11.64369,P ugm-3,0.075807,P mgm-3,2.8,P ugm-3 (TEOM FDMS),1.4,P ugm-3 (TEOM FDMS),288,N deg,3,N ms-1,16.9,N degC
2020-08-24,19:00:00,20.96311,P ugm-3,0.11371,P mgm-3,6.9,N ugm-3 (TEOM FDMS),2.3,P ugm-3 (TEOM FDMS),279.7,N deg,2.9,N ms-1,15.6,N degC
2020-08-24,20:00:00,12.16061,P ugm-3,0.106818,P mgm-3,5.5,N ugm-3 (TEOM FDMS),4.4,P ugm-3 (TEOM FDMS),288.6,N deg,2.4,N ms-1,15.1,N degC
2020-08-24,21:00:00,19.62831,P ugm-3,0.130939,P mgm-3,6.8,N ugm-3 (TEOM FDMS),0.3,P ugm-3 (TEOM FDMS),290.7,N deg,1.3,N ms-1,15.1,N degC
2020-08-24,22:00:00,12.75223,P ugm-3,0.144722,P mgm-3,6.2,N ugm-3 (TEOM FDMS),1.7,P ugm-3 (TEOM FDMS),178.1,N deg,1.5,N ms-1,15,N degC
2020-08-24,23:00:00,14.71673,P ugm-3,0.141276,P mgm-3,6.4,N ugm-3 (TEOM FDMS),3.1,P ugm-3 (TEOM FDMS),162,N deg,2.5,N ms-1,15.1,N degC
2020-08-24,24:00:00,7.95206,P ugm-3,0.134384,P mgm-3,3.5,P ugm-3 (TEOM FDMS),1.1,P ugm-3 (TEOM FDMS),175.8,N deg,4,N ms-1,15.3,N degC
2020-08-25,01:00:00,5.52649,P ugm-3,0.110264,P mgm-3,1.8,P ugm-3 (TEOM FDMS),-0.1,P ugm-3 (TEOM FDMS),164.2,N deg,5.8,N ms-1,15.7,N degC
2020-08-25,02:00:00,4.86588,P ugm-3,0.117156,P mgm-3,7.1,N ugm-3 (TEOM FDMS),-0.1,P ugm-3 (TEOM FDMS),189,N deg,8.1,N ms-1,16.1,N degC
2020-08-25,03:00:00,3.98501,P ugm-3,0.11371,P mgm-3,5.2,N ugm-3 (TEOM FDMS),0.5,P ugm-3 (TEOM FDMS),187.1,N deg,9.2,N ms-1,16.1,N degC
2020-08-25,04:00:00,3.53178,P ugm-3,0.106818,P mgm-3,1.4,P ugm-3 (TEOM FDMS),2.8,P ugm-3 (TEOM FDMS),182.4,N deg,10,N ms-1,15.9,N degC
2020-08-25,05:00:00,3.19618,P ugm-3,0.11371,P mgm-3,6.5,N ugm-3 (TEOM FDMS),No data,P ugm-3 (TEOM FDMS),197.2,N deg,12.7,N ms-1,16.2,N degC
2020-08-25,06:00:00,10.55454,P ugm-3,0.124047,P mgm-3,16.7,N ugm-3 (TEOM FDMS),2.5,P ugm-3 (TEOM FDMS),201.4,N deg,12.8,N ms-1,16.6,N degC
2020-08-25,07:00:00,9.41072,P ugm-3,0.117156,P mgm-3,2.9,P ugm-3 (TEOM FDMS),-0.6,P ugm-3 (TEOM FDMS),212.7,N deg,12.5,N ms-1,17.4,N degC
2020-08-25,08:00:00,12.03603,P ugm-3,0.141276,P mgm-3,10.1,N ugm-3 (TEOM FDMS),1.8,P ugm-3 (TEOM FDMS),224.5,N deg,9.7,N ms-1,17.8,N degC
2020-08-25,09:00:00,11.0915,P ugm-3,0.120601,P mgm-3,5,P ugm-3 (TEOM FDMS),-2.9,P ugm-3 (TEOM FDMS),237,N deg,9.8,N ms-1,19,N degC
2020-08-25,10:00:00,8.41359,P ugm-3,0.086144,P mgm-3,8.2,N ugm-3 (TEOM FDMS),1.8,P ugm-3 (TEOM FDMS),238.1,N deg,11.2,N ms-1,18.5,N degC
2020-08-25,11:00:00,7.78805,P ugm-3,0.08959,P mgm-3,10.5,N ugm-3 (TEOM FDMS),4.3,P ugm-3 (TEOM FDMS),239.8,N deg,10.5,N ms-1,17.5,N degC
2020-08-25,12:00:00,6.5017,P ugm-3,0.075807,P mgm-3,7.5,N ugm-3 (TEOM FDMS),2.2,P ugm-3 (TEOM FDMS),248.9,N deg,11.3,N ms-1,17.3,N degC
2020-08-25,13:00:00,6.86706,P ugm-3,0.075807,P mgm-3,10.3,N ugm-3 (TEOM FDMS),5.6,N ugm-3 (TEOM FDMS),249.6,N deg,13.4,N ms-1,18.7,N degC
2020-08-25,14:00:00,6.66985,P ugm-3,0.037903,P mgm-3,14.3,N ugm-3 (TEOM FDMS),7.8,N ugm-3 (TEOM FDMS),251.6,N deg,14,N ms-1,18.3,N degC
2020-08-25,15:00:00,6.18478,P ugm-3,0.048241,P mgm-3,16.6,N ugm-3 (TEOM FDMS),7.6,N ugm-3 (TEOM FDMS),254.6,N deg,14.1,N ms-1,18.3,N degC
2020-08-25,16:00:00,5.67272,P ugm-3,0.068915,P mgm-3,15.6,N ugm-3 (TEOM FDMS),8.3,N ugm-3 (TEOM FDMS),258.6,N deg,14.6,N ms-1,17.3,N degC
2020-08-25,17:00:00,4.95724,P ugm-3,0.068915,P mgm-3,13.2,N ugm-3 (TEOM FDMS),7.5,N ugm-3 (TEOM FDMS),261.8,N deg,15.7,N ms-1,16.7,N degC
2020-08-25,18:00:00,4.55867,P ugm-3,0.079252,P mgm-3,15.3,N ugm-3 (TEOM FDMS),7.1,N ugm-3 (TEOM FDMS),265.6,N deg,15.8,N ms-1,15.9,N degC
2020-08-25,19:00:00,3.74215,P ugm-3,0.082698,P mgm-3,13.3,N ugm-3 (TEOM FDMS),7.8,N ugm-3 (TEOM FDMS),270.3,N deg,15.9,N ms-1,15.4,N degC
2020-08-25,20:00:00,3.74008,P ugm-3,0.079252,P mgm-3,18.5,N ugm-3 (TEOM FDMS),7.6,N ugm-3 (TEOM FDMS),272.2,N deg,16,N ms-1,15.2,N degC
2020-08-25,21:00:00,3.19826,P ugm-3,0.08959,P mgm-3,15.2,N ugm-3 (TEOM FDMS),6.2,N ugm-3 (TEOM FDMS),275.7,N deg,16.4,N ms-1,14.9,N degC
2020-08-25,22:00:00,2.7388,P ugm-3,0.08959,P mgm-3,15,N ugm-3 (TEOM FDMS),6.5,N ugm-3 (TEOM FDMS),278.3,N deg,16.2,N ms-1,14.9,N degC
2020-08-25,23:00:00,2.67168,P ugm-3,0.075807,P mgm-3,13.6,N ugm-3 (TEOM FDMS),4.9,P ugm-3 (TEOM FDMS),282.4,N deg,16.2,N ms-1,14.7,N degC
2020-08-25,24:00:00,3.51725,P ugm-3,0.075807,P mgm-3,15,N ugm-3 (TEOM FDMS),4.4,P ugm-3 (TEOM FDMS),285.5,N deg,16.3,N ms-1,14.3,N degC
2020-08-26,01:00:00,2.80384,P ugm-3,0.114858,P mgm-3,9.5,N ugm-3 (TEOM FDMS),4.1,P ugm-3 (TEOM FDMS),285.2,N deg,9.7,N ms-1,14.1,N degC
2020-08-26,02:00:00,3.56777,P ugm-3,0.133236,P mgm-3,9.6,N ugm-3 (TEOM FDMS),3.8,P ugm-3 (TEOM FDMS),289.7,N deg,9.6,N ms-1,13.9,N degC
2020-08-26,03:00:00,3.74423,P ugm-3,0.13783,P mgm-3,4.7,P ugm-3 (TEOM FDMS),0.2,P ugm-3 (TEOM FDMS),286.2,N deg,5.6,N ms-1,13.4,N degC
2020-08-26,04:00:00,4.03138,P ugm-3,0.110264,P mgm-3,9.6,N ugm-3 (TEOM FDMS),1.6,P ugm-3 (TEOM FDMS),280,N deg,4.7,N ms-1,13.6,N degC
2020-08-26,05:00:00,5.48382,P ugm-3,0.13783,P mgm-3,7.7,N ugm-3 (TEOM FDMS),4.2,P ugm-3 (TEOM FDMS),291.6,N deg,5.1,N ms-1,13.6,N degC
2020-08-26,06:00:00,8.94297,P ugm-3,0.182625,P mgm-3,9.6,N ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS),287.4,N deg,4.4,N ms-1,13.5,N degC
2020-08-26,07:00:00,9.76364,P ugm-3,0.130939,P mgm-3,8.1,N ugm-3 (TEOM FDMS),4.5,P ugm-3 (TEOM FDMS),287,N deg,4.5,N ms-1,13.8,N degC
2020-08-26,08:00:00,14.43093,P ugm-3,0.117156,P mgm-3,7.3,N ugm-3 (TEOM FDMS),4,P ugm-3 (TEOM FDMS),290,N deg,4.9,N ms-1,14.3,N degC
2020-08-26,09:00:00,12.91552,P ugm-3,0.106818,P mgm-3,8.3,N ugm-3 (TEOM FDMS),1.7,P ugm-3 (TEOM FDMS),291.1,N deg,5,N ms-1,15.1,N degC
2020-08-26,10:00:00,12.3322,P ugm-3,0.11371,P mgm-3,8.5,N ugm-3 (TEOM FDMS),2.9,P ugm-3 (TEOM FDMS),286.1,N deg,5.7,N ms-1,16.8,N degC
2020-08-26,11:00:00,12.14745,P ugm-3,0.124047,P mgm-3,7,N ugm-3 (TEOM FDMS),4.5,P ugm-3 (TEOM FDMS),280,N deg,7,N ms-1,17.9,N degC
2020-08-26,12:00:00,10.37601,P ugm-3,0.120601,P mgm-3,10.2,N ugm-3 (TEOM FDMS),4.7,P ugm-3 (TEOM FDMS),278.7,N deg,7.2,N ms-1,18.3,N degC
2020-08-26,13:00:00,9.19899,P ugm-3,0.075807,P mgm-3,6.9,N ugm-3 (TEOM FDMS),5.6,N ugm-3 (TEOM FDMS),276.5,N deg,7.3,N ms-1,18.4,N degC
2020-08-26,14:00:00,7.15214,P ugm-3,0.065469,P mgm-3,7.1,N ugm-3 (TEOM FDMS),5.9,N ugm-3 (TEOM FDMS),275,N deg,7.3,N ms-1,18.2,N degC
2020-08-26,15:00:00,6.00002,P ugm-3,0.051686,P mgm-3,7.1,N ugm-3 (TEOM FDMS),4.9,P ugm-3 (TEOM FDMS),277.6,N deg,7.4,N ms-1,17.8,N degC
2020-08-26,16:00:00,6.30034,P ugm-3,0.075807,P mgm-3,10.9,N ugm-3 (TEOM FDMS),2.9,P ugm-3 (TEOM FDMS),278.1,N deg,7.4,N ms-1,17.2,N degC
2020-08-26,17:00:00,6.42213,P ugm-3,0.096481,P mgm-3,10.7,N ugm-3 (TEOM FDMS),1.7,P ugm-3 (TEOM FDMS),279,N deg,6.8,N ms-1,16.3,N degC
2020-08-26,18:00:00,7.30784,P ugm-3,0.110264,P mgm-3,10.4,N ugm-3 (TEOM FDMS),5.1,N ugm-3 (TEOM FDMS),281.7,N deg,5.6,N ms-1,14.7,N degC
2020-08-26,19:00:00,7.2511,P ugm-3,0.117156,P mgm-3,10.9,N ugm-3 (TEOM FDMS),4.2,P ugm-3 (TEOM FDMS),283.5,N deg,4.6,N ms-1,13.6,N degC
2020-08-26,20:00:00,9.51799,P ugm-3,0.127493,P mgm-3,9.5,N ugm-3 (TEOM FDMS),5.7,N ugm-3 (TEOM FDMS),285.2,N deg,3.6,N ms-1,12.8,N degC
2020-08-26,21:00:00,12.28863,P ugm-3,0.141276,P mgm-3,14.5,N ugm-3 (TEOM FDMS),5.8,N ugm-3 (TEOM FDMS),283.9,N deg,2.7,N ms-1,12.1,N degC
2020-08-26,22:00:00,13.00619,P ugm-3,0.144722,P mgm-3,6.8,N ugm-3 (TEOM FDMS),5.2,N ugm-3 (TEOM FDMS),287.8,N deg,1.9,N ms-1,11.6,N degC
2020-08-26,23:00:00,17.80636,P ugm-3,0.179179,P mgm-3,15.1,N ugm-3 (TEOM FDMS),7.9,N ugm-3 (TEOM FDMS),348.2,N deg,1.6,N ms-1,11,N degC
2020-08-26,24:00:00,20.79081,P ugm-3,0.175732,P mgm-3,18.1,N ugm-3 (TEOM FDMS),8,N ugm-3 (TEOM FDMS),17.6,N deg,1.8,N ms-1,10.3,N degC
2020-08-27,01:00:00,21.50536,P ugm-3,0.078104,P mgm-3,18.5,N ugm-3 (TEOM FDMS),11.8,N ugm-3 (TEOM FDMS),252,N deg,2.6,N ms-1,10.9,N degC
2020-08-27,02:00:00,18.195,P ugm-3,0.101075,P mgm-3,10,N ugm-3 (TEOM FDMS),7.7,N ugm-3 (TEOM FDMS),248,N deg,2.2,N ms-1,10.5,N degC
2020-08-27,03:00:00,17.24028,P ugm-3,0.096481,P mgm-3,6.7,N ugm-3 (TEOM FDMS),3.3,P ugm-3 (TEOM FDMS),236,N deg,2.1,N ms-1,10.9,N degC
2020-08-27,04:00:00,17.11921,P ugm-3,0.08959,P mgm-3,10.2,N ugm-3 (TEOM FDMS),0.8,P ugm-3 (TEOM FDMS),245.1,N deg,2.6,N ms-1,11.2,N degC
2020-08-27,05:00:00,18.69136,P ugm-3,0.086144,P mgm-3,17,N ugm-3 (TEOM FDMS),6,N ugm-3 (TEOM FDMS),231.1,N deg,2.4,N ms-1,10.7,N degC
2020-08-27,06:00:00,31.30856,P ugm-3,0.099927,P mgm-3,11,N ugm-3 (TEOM FDMS),5.6,N ugm-3 (TEOM FDMS),209.5,N deg,3.1,N ms-1,11,N degC
2020-08-27,07:00:00,25.07606,P ugm-3,0.051686,P mgm-3,7.4,N ugm-3 (TEOM FDMS),5.7,N ugm-3 (TEOM FDMS),193.7,N deg,2.8,N ms-1,12,N degC
2020-08-27,08:00:00,19.75832,P ugm-3,0.034458,P mgm-3,11.5,N ugm-3 (TEOM FDMS),7.5,N ugm-3 (TEOM FDMS),169,N deg,4,N ms-1,12.9,N degC
2020-08-27,09:00:00,30.28725,P ugm-3,0.062024,P mgm-3,8.8,N ugm-3 (TEOM FDMS),7.9,N ugm-3 (TEOM FDMS),157.5,N deg,4.8,N ms-1,14.3,N degC
2020-08-27,10:00:00,21.81212,P ugm-3,0.058578,P mgm-3,13.1,N ugm-3 (TEOM FDMS),4.7,P ugm-3 (TEOM FDMS),158,N deg,4.9,N ms-1,14.5,N degC
2020-08-27,11:00:00,22.97118,P ugm-3,0.08959,P mgm-3,11.6,N ugm-3 (TEOM FDMS),6.6,N ugm-3 (TEOM FDMS),152.7,N deg,4.5,N ms-1,15,N degC
2020-08-27,12:00:00,22.47988,P ugm-3,0.093035,P mgm-3,4,P ugm-3 (TEOM FDMS),1.4,P ugm-3 (TEOM FDMS),171.3,N deg,5,N ms-1,14.8,N degC
2020-08-27,13:00:00,24.28523,P ugm-3,0.106818,P mgm-3,7.6,N ugm-3 (TEOM FDMS),3.6,P ugm-3 (TEOM FDMS),153.2,N deg,6.3,N ms-1,14.5,N degC
2020-08-27,14:00:00,33.79628,P ugm-3,0.13783,P mgm-3,8.4,N ugm-3 (TEOM FDMS),3.6,P ugm-3 (TEOM FDMS),143.4,N deg,4.9,N ms-1,14.5,N degC
2020-08-27,15:00:00,27.71661,P ugm-3,0.127493,P mgm-3,7.8,P ugm-3 (TEOM FDMS),No data,P ugm-3 (TEOM FDMS),163.9,N deg,5,N ms-1,14.8,N degC
2020-08-27,16:00:00,19.05114,P ugm-3,0.117156,P mgm-3,3.7,P ugm-3 (TEOM FDMS),0.5,P ugm-3 (TEOM FDMS),146.1,N deg,4,N ms-1,15.5,N degC
2020-08-27,17:00:00,15.38792,P ugm-3,0.079252,P mgm-3,4.2,P ugm-3 (TEOM FDMS),-0.1,P ugm-3 (TEOM FDMS),143.4,N deg,3.5,N ms-1,16.8,N degC
2020-08-27,18:00:00,23.52753,P ugm-3,0.106818,P mgm-3,3.9,P ugm-3 (TEOM FDMS),0.3,P ugm-3 (TEOM FDMS),231.7,N deg,2.5,N ms-1,16.3,N degC
2020-08-27,19:00:00,31.53705,P ugm-3,0.103373,P mgm-3,6.7,N ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS),278.1,N deg,4.3,N ms-1,14.9,N degC
2020-08-27,20:00:00,34.8626,P ugm-3,0.192961,P mgm-3,10.1,N ugm-3 (TEOM FDMS),5.8,N ugm-3 (TEOM FDMS),278.5,N deg,4.3,N ms-1,14.1,N degC
2020-08-27,21:00:00,27.66896,P ugm-3,0.103373,P mgm-3,12.7,N ugm-3 (TEOM FDMS),1.9,P ugm-3 (TEOM FDMS),280.4,N deg,4.2,N ms-1,13.7,N degC
2020-08-27,22:00:00,15.04817,P ugm-3,0.106818,P mgm-3,12.4,N ugm-3 (TEOM FDMS),2.8,P ugm-3 (TEOM FDMS),281,N deg,4.2,N ms-1,13.4,N degC
2020-08-27,23:00:00,10.46595,P ugm-3,0.08959,P mgm-3,8.8,N ugm-3 (TEOM FDMS),5.7,N ugm-3 (TEOM FDMS),284.2,N deg,3.2,N ms-1,12.7,N degC
2020-08-27,24:00:00,14.5714,P ugm-3,0.086144,P mgm-3,12.5,N ugm-3 (TEOM FDMS),8.5,N ugm-3 (TEOM FDMS),284,N deg,2.9,N ms-1,12.2,N degC
2020-08-28,01:00:00,7.01465,P ugm-3,0.147019,P mgm-3,5.3,N ugm-3 (TEOM FDMS),2.7,P ugm-3 (TEOM FDMS),244.8,N deg,3.5,N ms-1,12.4,N degC
2020-08-28,02:00:00,13.12704,P ugm-3,0.16195,P mgm-3,4.8,P ugm-3 (TEOM FDMS),0.7,P ugm-3 (TEOM FDMS),248.6,N deg,2.9,N ms-1,12.6,N degC
2020-08-28,03:00:00,9.79891,P ugm-3,0.168842,P mgm-3,2.4,P ugm-3 (TEOM FDMS),1.2,P ugm-3 (TEOM FDMS),267.4,N deg,2.9,N ms-1,12.7,N degC
2020-08-28,04:00:00,31.49068,P ugm-3,0.175732,P mgm-3,2,P ugm-3 (TEOM FDMS),0.9,P ugm-3 (TEOM FDMS),318.8,N deg,1.8,N ms-1,12.5,N degC
2020-08-28,05:00:00,17.84164,P ugm-3,0.189515,P mgm-3,6.3,N ugm-3 (TEOM FDMS),1.8,P ugm-3 (TEOM FDMS),357,N deg,1.7,N ms-1,12,N degC
2020-08-28,06:00:00,12.73284,P ugm-3,0.21019,P mgm-3,6.2,N ugm-3 (TEOM FDMS),3,P ugm-3 (TEOM FDMS),302.8,N deg,1.6,N ms-1,11.7,N degC
2020-08-28,07:00:00,22.61476,P ugm-3,0.206744,P mgm-3,7.6,N ugm-3 (TEOM FDMS),0.9,P ugm-3 (TEOM FDMS),285,N deg,2.6,N ms-1,12,N degC
2020-08-28,08:00:00,22.60367,P ugm-3,0.21019,P mgm-3,0.6,P ugm-3 (TEOM FDMS),2.6,P ugm-3 (TEOM FDMS),302.9,N deg,4,N ms-1,12.8,N degC
2020-08-28,09:00:00,17.56893,P ugm-3,0.175732,P mgm-3,0.6,P ugm-3 (TEOM FDMS),0.1,P ugm-3 (TEOM FDMS),306.6,N deg,4,N ms-1,13.6,N degC
2020-08-28,10:00:00,12.84354,P ugm-3,0.144722,P mgm-3,5.8,N ugm-3 (TEOM FDMS),3.4,P ugm-3 (TEOM FDMS),304.3,N deg,2.8,N ms-1,14.8,N degC
2020-08-28,11:00:00,10.814,P ugm-3,0.086144,P mgm-3,3.5,P ugm-3 (TEOM FDMS),4.4,P ugm-3 (TEOM FDMS),331.9,N deg,2.7,N ms-1,16.2,N degC
2020-08-28,12:00:00,8.56028,P ugm-3,0.055132,P mgm-3,1.9,P ugm-3 (TEOM FDMS),0.8,P ugm-3 (TEOM FDMS),2.8,N deg,2.4,N ms-1,16.3,N degC
2020-08-28,13:00:00,8.71599,P ugm-3,0.041349,P mgm-3,4.7,P ugm-3 (TEOM FDMS),4.9,P ugm-3 (TEOM FDMS),40.8,N deg,4.9,N ms-1,15.3,N degC
2020-08-28,14:00:00,20.26902,P ugm-3,0.103373,P mgm-3,1.3,P ugm-3 (TEOM FDMS),2.7,P ugm-3 (TEOM FDMS),32.1,N deg,4.6,N ms-1,15.2,N degC
2020-08-28,15:00:00,13.84067,P ugm-3,0.134384,P mgm-3,2.2,P ugm-3 (TEOM FDMS),0.9,P ugm-3 (TEOM FDMS),31.3,N deg,4.2,N ms-1,16.5,N degC
2020-08-28,16:00:00,10.63619,P ugm-3,0.096481,P mgm-3,4.5,P ugm-3 (TEOM FDMS),1.3,P ugm-3 (TEOM FDMS),17.8,N deg,5.9,N ms-1,15.4,N degC
2020-08-28,17:00:00,13.46565,P ugm-3,0.127493,P mgm-3,2.5,P ugm-3 (TEOM FDMS),-0.1,P ugm-3 (TEOM FDMS),26.9,N deg,7.7,N ms-1,14.3,N degC
2020-08-28,18:00:00,11.45271,P ugm-3,0.130939,P mgm-3,6,N ugm-3 (TEOM FDMS),3.2,P ugm-3 (TEOM FDMS),41.5,N deg,7.6,N ms-1,13.7,N degC
2020-08-28,19:00:00,9.72557,P ugm-3,0.103373,P mgm-3,3,P ugm-3 (TEOM FDMS),-1,P ugm-3 (TEOM FDMS),36.2,N deg,9.4,N ms-1,13.3,N degC
2020-08-28,20:00:00,9.59548,P ugm-3,0.096481,P mgm-3,3.5,P ugm-3 (TEOM FDMS),-2.1,P ugm-3 (TEOM FDMS),34.1,N deg,8.1,N ms-1,13.2,N degC
2020-08-28,21:00:00,10.54417,P ugm-3,0.093035,P mgm-3,9.1,N ugm-3 (TEOM FDMS),2.5,P ugm-3 (TEOM FDMS),29.4,N deg,8.2,N ms-1,12.7,N degC
2020-08-28,22:00:00,13.01241,P ugm-3,0.082698,P mgm-3,5.1,N ugm-3 (TEOM FDMS),3.1,P ugm-3 (TEOM FDMS),28.7,N deg,7.1,N ms-1,11.8,N degC
2020-08-28,23:00:00,12.57993,P ugm-3,0.082698,P mgm-3,5.9,N ugm-3 (TEOM FDMS),2.2,P ugm-3 (TEOM FDMS),28.8,N deg,7.1,N ms-1,11.2,N degC
2020-08-28,24:00:00,10.17465,P ugm-3,0.075807,P mgm-3,5.5,N ugm-3 (TEOM FDMS),1.9,P ugm-3 (TEOM FDMS),26.1,N deg,6.4,N ms-1,10.7,N degC
2020-08-29,01:00:00,5.4453,P ugm-3,0.128641,P mgm-3,5.7,N ugm-3 (TEOM FDMS),0.3,P ugm-3 (TEOM FDMS),353.2,N deg,3.9,N ms-1,8.5,N degC
2020-08-29,02:00:00,4.02353,P ugm-3,0.142424,P mgm-3,3.4,P ugm-3 (TEOM FDMS),0.5,P ugm-3 (TEOM FDMS),341.7,N deg,3.3,N ms-1,8,N degC
2020-08-29,03:00:00,7.68358,P ugm-3,0.134384,P mgm-3,4.5,P ugm-3 (TEOM FDMS),0.2,P ugm-3 (TEOM FDMS),347.4,N deg,3.8,N ms-1,7.8,N degC
2020-08-29,04:00:00,10.13108,P ugm-3,0.124047,P mgm-3,4,P ugm-3 (TEOM FDMS),1.1,P ugm-3 (TEOM FDMS),354.5,N deg,4.2,N ms-1,7.9,N degC
2020-08-29,05:00:00,10.26531,P ugm-3,0.124047,P mgm-3,4.3,P ugm-3 (TEOM FDMS),2.4,P ugm-3 (TEOM FDMS),5.7,N deg,4.6,N ms-1,8,N degC
2020-08-29,06:00:00,12.42286,P ugm-3,0.130939,P mgm-3,3.5,P ugm-3 (TEOM FDMS),-0.3,P ugm-3 (TEOM FDMS),9.6,N deg,5.1,N ms-1,8.2,N degC
2020-08-29,07:00:00,18.69136,P ugm-3,0.141276,P mgm-3,3.1,P ugm-3 (TEOM FDMS),0.5,P ugm-3 (TEOM FDMS),11.6,N deg,6.3,N ms-1,9.4,N degC
2020-08-29,08:00:00,21.19416,P ugm-3,0.106818,P mgm-3,2.9,P ugm-3 (TEOM FDMS),-0.1,P ugm-3 (TEOM FDMS),17,N deg,6.7,N ms-1,11.7,N degC
2020-08-29,09:00:00,16.65696,P ugm-3,0.106818,P mgm-3,6.6,N ugm-3 (TEOM FDMS),-1.2,P ugm-3 (TEOM FDMS),13.2,N deg,7,N ms-1,13.2,N degC
2020-08-29,10:00:00,13.7334,P ugm-3,0.093035,P mgm-3,3.1,P ugm-3 (TEOM FDMS),1.2,P ugm-3 (TEOM FDMS),9.3,N deg,6.9,N ms-1,14.6,N degC
2020-08-29,11:00:00,14.32295,P ugm-3,0.075807,P mgm-3,3.5,P ugm-3 (TEOM FDMS),3.3,P ugm-3 (TEOM FDMS),6.8,N deg,6.8,N ms-1,15.6,N degC
2020-08-29,12:00:00,11.95367,P ugm-3,0.048241,P mgm-3,3,P ugm-3 (TEOM FDMS),2.2,P ugm-3 (TEOM FDMS),7.4,N deg,7.1,N ms-1,16.5,N degC
2020-08-29,13:00:00,11.49836,P ugm-3,0.041349,P mgm-3,0.3,P ugm-3 (TEOM FDMS),0.9,P ugm-3 (TEOM FDMS),3.7,N deg,6.5,N ms-1,17,N degC
2020-08-29,14:00:00,11.94952,P ugm-3,0.037903,P mgm-3,3.4,P ugm-3 (TEOM FDMS),0.2,P ugm-3 (TEOM FDMS),3,N deg,7.3,N ms-1,17,N degC
2020-08-29,15:00:00,13.56389,P ugm-3,0.034458,P mgm-3,0.4,P ugm-3 (TEOM FDMS),4.2,P ugm-3 (TEOM FDMS),6.5,N deg,6.8,N ms-1,16.9,N degC
